MENU_NAME,DATA,Category
이유식,저는 미음단계에서 다음단계의 이유식을 먹는 조카에게 도움이 되는 이유식을 공부하다가 찾은 레시피입니다. 아토피와 알르레기 반응이 생길 수 있는 민감한 시기라서 재료 선정에 더 신중하였습니다.,이유식
닭고기고구마대추찹쌀죽,치즈  계란 흰자  우유  게의 알러지 반응을 일으키는 아가를 위한 이유식입니다. 알러지가 난 곳이 가려워 잠을 설치고 소화장애를 앓고 있는 울아가를 위해 소화가 잘 되는 식재료를 이용하여 만들었습니다.  할머님이 양주에서 키운 찹쌀과 대추  고모할머니께서 이천에서 키운 고구마로 만든 우리 농산물 이유식입니다.  찹쌀은 알레르기가 잘 일어나지 않고 소화가 잘 되면서 담백하며 몸을 따뜻하게 하면서 몸에 기운을 내게 합니다. 고구마는 변비와 알레르기가 심한 아기에게 좋아서 이유식에 부담 없이 사용할 수 있는 재료입니다. 대추는 몸을 따뜻하게 하는 성질이 있어 날씨가 쌀쌀하거나 감기에 걸렸을 때 먹이면 좋고  비타민C  철분  칼슘 단백질이 풍부하여 약해진 면역력에 도움이 됩니다. 또한 당질이 풍부한 고칼로리 식품으로 위와 장에 자극을 주지 않아 소화기관이 약한 아이에게 도움이 됩니다.  찹쌀  고구마  대추는 손쉽게 구할 수 있는 재료며 가을에는 더 저렴하게 구할 수 있는 재료입니다.,이유식
이유식,이 이유식은 후기(생후 10~12개월) 아이들에게 먹일 수 있는 영양과 아토피 예방을 모두 잡은 '가자미 렌틸콩 감태 이유식'입니다.  10월의 제철 식재료인 가자미는 산란기를 맞기 전 영양분 비축으로 살이 통통하게 올라 부드럽고  담백한 맛이 좋습니다. 렌틸콩은 세계 5대 슈퍼푸드 중 하나로 선정될 정도로 양질의 단백질  비타민  무기질  식이섬유가 풍부합니다. 감태는 무기염류와 비타민이 풍부하고  무엇보다 칼슘이 우유보다 6배나 많이 함유되어 있어 뼈 건강을 신경 써야 하는 성장기 어린아이들에게 좋습니다.  아토피가 있는 아이들이 주의해야 할 열성 식품은 피하고  아토피 피부 증상 완화에 도움을 주는 비타민을 충분히 섭취할 수 있도록 하였습니다. 오늘 우리 아이 이유식은 '가자미 렌틸콩 감태 이유식' 어떨까요?,이유식
이유식,이유식을 시작하면 철분이이 부족해 빈혈을 특히 신경써야하죠 톳은 다른 식품에 비해 무가질이 풍부하고 특히 철분이 많아 빈혈예방에 효과적입니다. 철이 시금치의 3~4배  칼슈은 우유의 15배라고 하니 하루하루 쑥쑥자라는 우리아기 뼈건강까지 어찌 우리아이에게 안먹일수 있겠습니까? 식물성 단백질인 메주콩까지 더해져 한끼 영양이유식으로 그만이겠죠!!,이유식
이유식,이유식을 하는 아이는 빈혈을 특히 신경써야하죠 톳은 철분이 많아 빈혈예방에 효과적입니다. 철이 시금치의 3~4배  칼슘은 우유의 15배라고하니 빈혈과 뼈건강까지 챙길수 있어요 철  칼슘등 무기질이 풍부한 톳  + 비타민이 풍부한 오이는 영양적으로 우수합니다. 빈혈예방  뼈건강  비타민 까지 챙겨요  *이유식 만들때 너무 많은 재료를 섞는것은 좋지 않습니다.  한번에 4~5가지 재료만 넣도록 노력합니다. ,이유식
쥐눈이콩야채밥,원래 좋아하던 검정콩 대신 쥐눈이콩(약콩)을 넣어서 밥을 해보니 생각보니 콩의 질감이 잘 안느껴져서 아이들에게 먹이기 좋더라구요. 어른밥하면서 이유식도 같이 만들수없을까하다가 밥에 야채를 다져서 넣어봤더니 생각보다 야채도 살아있고 색감도 이쁘고 맛도 좋더라구요. 어쩌면 이 이유식은 저의 귀차니즘에 의해 완성됐습니다^^; 엄청 간단하지만 영양만점 이유식이지요^^ 이유식할 만큼 덜어내고는 나머지는 엄마아빠 맛있는 밥으로 먹지요. 참고로 이밥은 유부초밥할때 아주간단하게 이용하기 좋아요. 엄청 간단하지만 탄수화물이 주된 영양분인 쌀에 단백질을 더해주는 쥐눈이콩  칼슘 마그네슘 식이섬유등이 가득한 찰기장  비타민a 가득한 당근  각종 비타민과 미네랄이 듬뿍담긴 애호박까지 영양소가득하답니다. 구하기 쉬운 재료에  쉬운 조리법으로 영양가득한 밥을 매일 준비할 수 있답니다^^,이유식
이유식,조기가 제철이라 조기를 이용한 이유식을 생각해 보았다. 먹을 때 부담이 없는 재료만을 이용하여 만들었다.,이유식
이유식,수퍼푸드라 불리는 칼리플라워와 소고기가 성장발육과 치아나 골격발육에 도움을 준다. 특히 칼리 플라워는 하루 100g을 먹으면 하루의 필요 비타민 양을 섭취할 수있다고 한다. 성장하고 있는 아이들에게 먹이면 좋을 것같아 만들어 보았습니다.,이유식
이유식,조금 더 영양가 있는 재료로 아이들의 성장을 위해 생각해 고안해낸 이유식입니다. 어릴때 어머니가 해준 차조를 넣은 이유식이 생각이 났습니다.,이유식
이유식, 이유식 후기 기간 9~11월은 죽 형태의 음식은 질릴 수가 있고  직접 손으로 집어먹으려고 하는 시기입니다. 그래서 재료 식감을 그대로 느낄 수 있으며  소근육을 발달시키는 핑거푸드 레시피를 찾던 도중 진밥을 이용한 다양한 주먹밥들이 있다는 걸 알게 되었습니다. 하지만 제대로 뭉쳐지지 않아 모양 잡기가 어렵고  아이가 먹는데 불편함이 있어 보여 그에 대해 고민을 하다가 감자의 찰기를 이용해 뭉치기 쉽게 만들면 어떨까라고 생각을 하게 되어 이 주먹밥을 만들게 되었습니다.   이 주먹밥은 몸에 에너지를 내주는 쌀로 진밥을 만들고 땅속의 사과라고 불릴 정도로 비타민 C가 풍부한 감자를 삶아 으깨 형태를 잡은 다음 감자만으로 부족한 찰기 일부를 치즈(칼슘)로 채우고 성장기에 중요한 단백질이 들어있는 닭 가슴살   식감을 살리고 식이섬유가 풍부해 변비에 좋은 당근  애호박을 넣어 만든 건강한 이유식입니다.    핑거 주먹밥은 이것 말고도 다양하게 응용할 수 있고  아기와 외출 시 간편하게 한 끼를 채울 수 있습니다.      ,이유식
고구마당근라이스볼,밥을 잘 안먹는 조카를 위해 달달하면서도 영양이 가득한 라이스볼을 만들어 보았습니다. 먹기에도 편하고 보기에도 알록달록 귀여운 라이스볼 입니다.,이유식
이유식,초간단 부담없는 이유식 레시피입니다,이유식
대구살두부버섯죽,대구살의 고소한 맛을 느낄수 있는 이유식입니다,이유식
이유식,200일된 아이를 위한 이유식 레시피입니다.,이유식
이유식,양배추의 달짝지근한 맛과 대구살의 고소한 맛을 알려줄 수 있는 이유식입니다.,이유식
이유식,가을철 뿌리채소를 이용한 영양밥을 먹고  눈을 즐겁게하는 비트무를 사용하여 색깔채소를 즐김으로써 아이들의 기운과 활력을 돕고자 합니다. ,이유식
이유식,부들부들한 식감과 고소하고 담백한 맛으로 식물성 단백질이 풍부한 두부를 사용해 사랑스러운 조카에게 간단하면서도 겅간한 이유식을 만들어주고 싶어서 만들게 되었습니다.,이유식
이유식,노란빛을 띄는 카로티노이드가 듬뿍 담긴 영양풍부한 단호박과 식이섬유와 칼슘이 풍부한 귀리를 활용한 아기이유식 입니다. 소화와흡수가 쉬워 아이들 이유식으로 좋아요.,이유식
애호박새우무른밥,새우 향만 맡아도 맛있는 죽보다 쌀알이 느껴지는 이유식입니다,이유식
애호박당근소고기죽,단백질과 탄수화물 등 다양한 영양소가 균형잡힌 이유식,이유식
새우볼,쌀 소비가 줄어주는 만큼 쌀과 카로틴이 풍부한 새우는 성장기 아이의 발육에 좋고 달달한 포항초과 당근은 비타민이 풍부해 겨울철 면역력을 강화시키기에 좋은 눈과 입이 즐거운 알록달록한 새우볼 이유식이에요. 전자레인지를 사용해 시간을 단축시키고 양양소 파괴를 최소화 해봤어요.,이유식
안동찜닭,특별한 안동찜닭 만들기  콩나물무침  바지락 뭇국  아이 반찬  유아 반찬  유아식 식단  4살 식단  3살 식단  닭 가슴살 요리입니다. 요즘 저희 부부는  혼자만의 시간을 갖기 위해 노력 중입니다. 평일 저녁에는 신랑이 개인 시간을 갖고  토요일은 같이 보내고 주일은 신랑이 아이들과 온전히 노는 시간을 갖기 시작했어요 아이들도 주말 되면 아이들과 함께 보내다 보니 하루 종일 아빠만 찾게 돼 곤 합니다. 그 덕분에 음식 할 시간도 생기다 보니  저녁에 해줬더니 만족해했습니다. 아이들도 역시 잘 먹었습니다. 안동찜닭이 과정이 많아 보이지만 하면 하나씩 하나씩 하면 할 수 있습니다. 특별히 저는 안동찜닭을 만들 때는  짜장 가루를 약간 풀어주는데요. 색감이 더 진해집니다. 그리고 흑설탕을 이용하거나  콜라로 보쌈 만드는 것을 본 적이 있는데  아이 용이 아니라  어른용이라면  콜라를 넣고 찜닭을 만들어도 색감이 살아날듯해요,이유식
완두콩초밥,우리농산물 이유식  아이 반찬  베이비이까 완두콩 초밥 유아식 식단입니다 베이비이까는 미니 갑오징어입니다. 뜨거운 물에 살짝 데쳐서 사용합니다. 외식 하기 전 아이들 허기짐을 달래려고 했어요 미니갑오징어에는 타우린이 풍부하여 피로회복에 좋고  콩에른 밥에 있지 않는 완두콩에 함유된 비타민B1과 식물성 오메가3 지방산은 두뇌활동에 활기를 주는 효능이 있다고 알려져 있습니다. 꾸준하게 완두콩을 섭취하신다면 두뇌발달에 도움을 받으실 수 있다고 합니다. 쌀은 포만감은 물론 탄수화물이라서 두되 활동은 물론 성장기 어린이이에게 필수적인 영양소라고 할수 있습니다. ,이유식
이유식,백미보다 영양성분이 월등히 좋고 변비에도 효과 있는 흑미와 단백질에 좋은 닭가슴살  비타민이 풍부한 당근을 넣은 영양 듬뿍 흑미 닭가슴살 이유식이에요. 찰기가 적고 톡톡 터지는 씹는 식감이 있어 찹쌀가루를 넣어 소화에 도움을 주고 부드럽게 만들어봤어요.,이유식
단호박무른밥,14개월 아기 이유식이에요. 환절기에 감기기운이 있고 피부가 건조할때 해주면 좋은 이유식레시피 입니다^^,이유식
이유식,4개월부터 돌 이후 까지 한끼도 거르지 않고 우리 농산물로 이유식을 손수 만들여 먹인 24개월 예쁜 딸아이를 키우고 있는 엄마 입니다.  아이가 땅콩  건새우 등 몇 가지 식품 알러지가 있어서 이유식을 시작하고 부터 항상 음식에 신경을 썼었고  아이 먹거리에 특히 고민을 많이 했던 것 같아요. 엄마의 정성 가득한 이유식 덕분인지  다행히 지금은 감기도 잘 안걸리는 튼튼한 아이로 잘 자라고 있습니다.  아이도 예쁘고  알록달록 하고  색감있는 것을 인지 하고 좋아한다는 글을 육아 책에서 보았습니다.  이왕이면 우리 아이도 눈도 즐겁고 건강하게 먹을 수 있는 우리아이 후기 이유식을 만들어 보았습니다. 우리 땅에서 자란 건강한 우리 농산물을 가지고 아이도 맛있고 재밌게 먹을 수 있는 삼색볼(당근  고구마  시금치) 이유식을 소개 합니다. 삼색볼을 여유있게 만들어 두면 여러 이유식에 활용도 가능하고  우리 아이가 다양한 맛을 손쉽게 접할 수 있는 간편한 레시피 입니다.,이유식
이유식,고구마의 달콤한 향기와 적채의 예쁜 보랏빛 이유식은 감기에 걸린 우리아가의 입맛도 살려주는 최고의 이유식입니다. 고구마는 베타카로틴과 비타민C가 풍부한 대표적인 알카리성식품으로 고구마의 비타민C는 조리에 의한 손실도 적어 이유식에 넣기 좋답니다. 안토시아닌이 풍부한 적채로 예쁜 보랏빛 이유식은 보기에도 참 맛있어보여요.,이유식
이유식,서양에서 이유식에 많이 쓰는 아보카도와 우리 식재료를 함께 넣어 아이 입맛을 풍부하게 만들어줄 수 있는 레시피입니다,이유식
아보카도소고기죽,낯선 식재료에 익숙해지도록 익숙한 식재료와 조금씩 섞어 먹이는 이유식입니다,이유식
이유식,맛이 순한 대구살과 아보카도가 쌀죽으로 형태로 아이 입맛을 다채롭게하는 이유식,이유식
닭고기계란덮밥,단백질이 많은 닭고기와 계란에 다양한 채소를 섞어 부족한 영양소도 채우고 한 끼 식사로 즐길 수 있는 완료기 이유식,이유식
새우야채밥전,밥에 감자와 새우  그밖에 다양한 채소를 넣어 골고루 영양소를 섭취할 수 있도록 만든 완료기이유식입니다.,이유식
단호박배죽,겨울철 감기 걸렸을때 부드럽고 달콤한 단호박 배가 들어 있는 이유식 토종 아주까리콩으로 영양추가!!,이유식
